Product_Weight,Product_Sugar_Content,Product_Allocated_Area,Product_Type,Product_MRP,Store_Establishment_Year,Store_Size,Store_Location_City_Type,Store_Type,target
15.56,0,0.036,5,193.44,1999,1,0,0,5059.8
8.81,0,0.015,10,142.71,1987,0,1,2,2495.59
13.94,0,0.041,5,98.97,2009,1,1,3,3560.26
10.7,1,0.128,9,124.23,2009,1,1,3,2545.03
13.94,2,0.036,0,191.07,1987,0,1,2,4645.79
11.9,2,0.067,6,118.8,2009,1,1,3,2704.29
11.42,0,0.072,12,131.2,2009,1,1,3,5081.46
12.13,0,0.072,14,98.87,1987,0,1,2,4644.06
10.34,1,0.12,9,126.22,2009,1,1,3,2504.11
10.3,0,0.037,14,154.46,2009,1,1,3,2841.59
16.33,0,0.052,5,196.68,1999,1,0,0,5300.06
15.7,2,0.039,10,188.25,1999,1,0,0,4984.48
13.35,0,0.067,6,108.83,2009,1,1,3,2828.49
11.03,2,0.098,3,142.58,2009,1,1,3,2994.34
9.19,1,0.133,8,119.26,1998,2,2,1,2102.94
11.49,0,0.119,6,141.28,2009,1,1,3,3072.79
11.75,0,0.122,4,99.16,1998,2,2,1,2269.67
13.17,2,0.034,6,122.91,2009,1,1,3,3077.27
12.84,0,0.109,10,175.87,1987,0,1,2,4086.02
11.22,1,0.067,9,125.23,2009,1,1,3,2683.24
17.35,2,0.047,14,137.15,1999,1,0,0,4312.94
12.86,1,0.076,8,154.49,2009,1,1,3,3651.67
13.17,2,0.035,5,160.78,2009,1,1,3,3851.49
14.83,0,0.147,0,183.62,1987,0,1,2,4693.97
12.31,0,0.066,6,119.26,2009,1,1,3,2807.27
11.32,0,0.071,6,149.64,2009,1,1,3,3205.35
10.59,0,0.126,3,165.05,2009,1,1,3,3356.57
10.4,2,0.029,0,123.1,1987,0,1,2,2455.6
13.22,0,0.143,6,176.83,1998,2,2,1,571.37
12.98,1,0.138,9,146.5,2009,1,1,3,3515.57
13.91,2,0.103,14,151.64,2009,1,1,3,3832.02
11.52,0,0.015,6,141.18,2009,1,1,3,3078.6
7.99,0,0.033,6,86.79,1987,0,1,2,2915.49
10.3,2,0.089,15,118.94,1987,0,1,2,2345.7
16.98,2,0.015,15,188.74,1999,1,0,0,5285.09
15.46,2,0.004,6,150.48,1987,0,1,2,4157.91
13.37,3,0.144,6,173.1,1987,0,1,2,4149.85
10.85,0,0.01,14,144.61,2009,1,1,3,2997.3
14.11,0,0.078,0,131.65,2009,1,1,3,4412.79
12.38,0,0.028,10,180.73,1987,0,1,2,4080.93
11.55,2,0.053,15,153.55,2009,1,1,3,3337.44
12.14,0,0.048,3,168.28,2009,1,1,3,3772.64
11.95,0,0.022,6,226.26,1987,0,1,2,4916.4
13.81,0,0.011,5,173.28,1999,1,0,0,4252.78
11.88,0,0.188,13,160.57,2009,1,1,3,3555.41
12.22,0,0.074,0,135.02,2009,1,1,3,3109.34
13.08,0,0.079,4,168.87,2009,1,1,3,3997.8
14.52,1,0.046,11,186.63,1987,0,1,2,4685.6
15.31,1,0.063,9,144.37,2009,1,1,3,3998.52
14.1,2,0.006,13,210.11,1999,1,0,0,5070.81
14.39,0,0.021,0,114.68,2009,1,1,3,3184.62
12.06,1,0.043,9,123.58,2009,1,1,3,2840.17
9.82,2,0.031,0,145.64,2009,1,1,3,2785.54
12.05,0,0.027,0,145.13,2009,1,1,3,3277.64
13.02,0,0.12,6,158.7,2009,1,1,3,3775.59
10.54,2,0.049,14,151.98,2009,1,1,3,3077.93
15.03,2,0.128,3,164.72,1999,1,0,0,4353.59
12.04,1,0.086,9,162.26,1998,2,2,1,512.42
12.22,2,0.014,10,81.67,1998,2,2,1,2017.28
15.75,2,0.076,4,144.77,1987,0,1,2,4107.19
13.07,0,0.037,10,143.79,2009,1,1,3,3481.67
9.32,0,0.042,6,127.59,1987,0,1,2,2301.68
12.29,1,0.123,9,159.9,2009,1,1,3,3633.8
12.11,1,0.033,8,175.29,2009,1,1,3,3908.14
11.61,1,0.049,8,200.87,1999,1,0,0,4318.24
7.21,1,0.035,9,147.23,1998,2,2,1,2226.9
11.6,0,0.028,6,190.11,1987,0,1,2,4096.83
12.4,2,0.065,6,94.99,1987,0,1,2,4685.23
13.88,0,0.074,6,145.68,2009,1,1,3,3703.0
15.95,0,0.069,6,156.41,1999,1,0,0,4391.32
17.36,0,0.081,4,153.55,1987,0,1,2,4649.58
11.05,0,0.013,4,114.41,1987,0,1,2,2422.69
14.16,0,0.063,13,129.12,2009,1,1,3,3427.3
11.89,0,0.089,5,161.22,2009,1,1,3,3571.13
14.83,0,0.157,13,189.19,1987,0,1,2,4807.21
10.9,1,0.013,8,153.32,2009,1,1,3,3186.51
12.54,0,0.066,6,124.0,2009,1,1,3,2956.35
14.88,0,0.038,3,96.49,2009,1,1,3,2922.28
12.41,0,0.138,14,120.58,2009,1,1,3,2856.87
12.81,0,0.025,13,143.16,2009,1,1,3,3410.04
12.68,0,0.03,13,133.19,2009,1,1,3,3176.35
12.01,2,0.105,14,146.0,2009,1,1,3,3287.09
15.02,0,0.044,13,193.24,1987,0,1,2,4934.83
9.81,0,0.039,5,141.69,2009,1,1,3,2701.94
12.55,2,0.175,4,170.58,2009,1,1,3,3912.55
14.24,0,0.133,1,135.42,1998,2,2,1,1418.19
14.09,0,0.128,13,178.38,1999,1,0,0,4418.71
13.19,0,0.007,4,153.58,2009,1,1,3,3708.43
16.02,0,0.132,0,187.35,1999,1,0,0,5039.06
12.28,2,0.031,5,144.26,2009,1,1,3,3312.18
12.84,0,0.047,13,147.58,2009,1,1,3,3506.54
14.24,0,0.063,10,159.5,1987,0,1,2,4067.72
9.74,0,0.036,0,89.74,1998,2,2,1,1621.92
10.36,2,0.089,5,138.92,2009,1,1,3,2768.51
9.76,2,0.015,13,139.5,1998,2,2,1,1474.53
14.02,0,0.128,10,195.0,1987,0,1,2,4743.07
14.41,0,0.03,13,146.36,2009,1,1,3,3837.19
12.86,0,0.174,6,160.58,2009,1,1,3,3777.87
13.16,2,0.011,10,130.22,2009,1,1,3,3223.31
13.84,0,0.038,1,115.31,2009,1,1,3,3071.71
14.43,1,0.065,9,177.0,1999,1,0,0,4467.64
11.4,1,0.063,8,141.03,2009,1,1,3,3047.2
9.11,1,0.031,8,122.34,1998,2,2,1,1082.24
9.37,0,0.047,10,130.6,1987,0,1,2,2374.51
9.66,1,0.177,9,86.2,1998,2,2,1,1531.37
12.13,1,0.067,8,171.71,2009,1,1,3,3840.72
10.68,0,0.036,6,145.38,2009,1,1,3,2973.37
14.25,0,0.031,0,182.95,1987,0,1,2,4549.33
13.77,0,0.108,6,189.04,1987,0,1,2,4565.13
14.61,3,0.014,2,144.48,2009,1,1,3,3842.24
12.29,1,0.037,9,129.26,2009,1,1,3,3007.15
13.34,0,0.039,5,150.81,2009,1,1,3,3686.47
14.2,2,0.054,4,112.5,2009,1,1,3,3097.33
10.58,0,0.04,13,121.29,1987,0,1,2,2457.01
13.1,2,0.041,6,124.94,2009,1,1,3,3102.7
10.46,0,0.084,6,158.78,2009,1,1,3,3197.66
11.61,0,0.033,0,153.19,2009,1,1,3,3343.51
13.14,1,0.161,8,147.36,2009,1,1,3,3569.52
13.68,0,0.137,0,97.26,2009,1,1,3,2667.17
11.29,0,0.021,7,155.86,2009,1,1,3,3325.42
12.68,0,0.064,6,183.73,1999,1,0,0,4209.48
10.24,0,0.077,4,123.65,1987,0,1,2,2428.58
9.4,0,0.082,1,125.61,1998,2,2,1,2279.88
11.53,0,0.14,14,176.53,2009,1,1,3,3804.15
8.93,0,0.031,13,126.48,1998,2,2,1,2190.98
11.03,0,0.028,13,172.58,2009,1,1,3,3609.33
12.87,2,0.089,6,133.63,2009,1,1,3,3227.45
16.21,1,0.122,9,186.92,1999,1,0,0,5072.43
11.9,0,0.024,4,152.37,2009,1,1,3,3393.08
13.09,0,0.148,4,124.13,2009,1,1,3,3084.52
14.71,0,0.023,0,153.67,1987,0,1,2,4055.0
14.48,0,0.128,0,171.58,1999,1,0,0,4368.41
10.41,2,0.17,4,115.64,1987,0,1,2,2303.6
10.53,0,0.008,5,142.38,2009,1,1,3,2878.31
12.37,0,0.066,5,120.29,2009,1,1,3,2842.59
11.35,2,0.063,3,136.51,2009,1,1,3,2943.26
15.77,0,0.021,4,144.56,1987,0,1,2,4107.65
12.47,2,0.013,5,156.41,2009,1,1,3,3603.48
14.43,1,0.021,9,147.12,2009,1,1,3,3855.59
10.91,0,0.056,10,106.68,1998,2,2,1,2233.56
12.67,1,0.076,9,154.3,2009,1,1,3,3605.41
15.99,2,0.064,13,172.33,1987,0,1,2,4724.83
13.31,0,0.043,10,125.59,2009,1,1,3,3163.84
12.09,1,0.123,8,148.76,2009,1,1,3,3362.58
12.25,1,0.01,8,198.7,1999,1,0,0,4418.61
12.35,2,0.022,10,113.41,2009,1,1,3,2697.34
11.13,2,0.035,14,110.81,1987,0,1,2,2366.89
11.95,0,0.047,1,164.23,2009,1,1,3,3646.17
14.21,2,0.035,6,127.81,2009,1,1,3,3412.28
10.31,0,0.054,5,111.08,1998,2,2,1,2188.81
9.84,2,0.102,0,136.6,2009,1,1,3,2604.08
12.39,0,0.114,5,175.47,2009,1,1,3,3975.65
14.76,0,0.076,10,130.99,2009,1,1,3,3601.2
14.71,1,0.083,9,145.12,2009,1,1,3,3880.22
10.7,0,0.021,4,136.6,2009,1,1,3,2799.52
14.04,0,0.039,4,156.19,2009,1,1,3,3953.88
13.89,0,0.015,5,196.66,1987,0,1,2,4748.77
11.0,2,0.12,5,152.09,2009,1,1,3,3183.92
10.48,2,0.015,10,154.22,2009,1,1,3,3110.05
13.03,1,0.061,8,150.09,2009,1,1,3,3601.38
12.98,2,0.021,1,147.61,2009,1,1,3,3538.76
8.88,0,0.115,4,124.27,1998,2,2,1,2134.72
7.96,2,0.016,6,85.82,1998,2,2,1,1139.7
11.58,2,0.041,6,114.95,2009,1,1,3,2554.65
15.91,0,0.092,5,171.64,1987,0,1,2,4693.82
15.29,0,0.082,4,189.49,1987,0,1,2,4918.47
12.11,0,0.105,5,135.19,2009,1,1,3,3089.44
9.26,2,0.021,3,83.38,1998,2,2,1,1385.27
8.02,0,0.065,3,124.97,1987,0,1,2,3090.42
15.73,0,0.031,0,149.47,1987,0,1,2,4199.64
10.96,2,0.137,3,122.25,2009,1,1,3,2564.53
16.01,0,0.027,6,117.48,2009,1,1,3,3606.55
12.16,0,0.084,13,130.67,2009,1,1,3,3006.41
13.27,2,0.046,13,173.14,1987,0,1,2,4128.1
13.36,0,0.12,7,106.07,2009,1,1,3,2774.76
13.0,2,0.054,6,166.75,2009,1,1,3,3934.53
17.87,0,0.124,13,166.45,1999,1,0,0,5029.11
12.87,0,0.175,4,146.47,2009,1,1,3,3491.96
14.09,2,0.047,7,192.85,1987,0,1,2,4714.9
12.65,0,0.121,5,149.9,2009,1,1,3,3511.58
10.48,0,0.073,10,92.63,1998,2,2,1,1849.5
11.75,0,0.03,15,161.68,2009,1,1,3,3549.16
11.3,2,0.099,7,90.06,1998,2,2,1,1981.53
12.8,1,0.034,11,147.19,2009,1,1,3,3488.76
12.83,0,0.068,6,162.76,2009,1,1,3,3814.11
13.56,0,0.029,0,126.47,2009,1,1,3,3238.63
14.41,0,0.186,6,151.56,2009,1,1,3,3942.23
8.26,3,0.086,10,131.1,1998,2,2,1,2134.22
15.52,2,0.086,14,214.65,1999,1,0,0,5483.76
13.46,0,0.162,14,159.2,2009,1,1,3,2620.02
12.6,0,0.047,6,130.67,2009,1,1,3,3105.79
11.15,0,0.079,14,92.71,1998,2,2,1,2001.18
15.8,0,0.151,3,154.49,1999,1,0,0,4317.3
15.67,2,0.076,5,135.36,2009,1,1,3,3897.08
10.4,0,0.026,5,131.82,2009,1,1,3,2632.49
14.04,0,0.058,3,120.97,2009,1,1,3,3234.27
10.87,1,0.007,8,143.98,2009,1,1,3,2988.38
10.71,0,0.033,13,116.75,1987,0,1,2,2395.76
10.57,3,0.104,10,139.54,2009,1,1,3,2828.88
13.64,0,0.021,12,163.72,1987,0,1,2,4017.87
12.03,0,0.031,0,137.0,2009,1,1,3,3108.32
11.15,0,0.03,13,180.22,2009,1,1,3,3792.93
14.29,1,0.018,8,188.64,1987,0,1,2,4675.53
10.69,2,0.176,3,116.37,1987,0,1,2,2381.71
10.46,0,0.022,13,139.16,2009,1,1,3,2795.87
12.88,0,0.123,15,158.39,2009,1,1,3,3738.06
11.85,1,0.045,9,147.18,2009,1,1,3,3274.24
12.22,2,0.05,3,158.49,2009,1,1,3,3589.01
10.39,1,0.012,8,101.82,1998,2,2,1,2016.07
11.49,2,0.013,0,128.44,2009,1,1,3,2809.48
12.71,0,0.085,4,114.22,2009,1,1,3,2794.23
15.06,2,0.014,14,146.66,2009,1,1,3,3990.69
13.65,0,0.09,4,184.25,1999,1,0,0,4440.59
14.81,0,0.122,13,197.96,1987,0,1,2,4983.27
11.08,0,0.073,10,151.76,2009,1,1,3,3193.59
12.22,0,0.032,3,137.13,2009,1,1,3,3153.74
12.91,0,0.126,0,101.91,2009,1,1,3,2588.96
12.78,0,0.07,6,143.58,2009,1,1,3,3411.71
13.94,0,0.147,3,158.27,2009,1,1,3,3974.5
14.5,2,0.06,5,192.2,1987,0,1,2,4794.54
8.84,0,0.017,0,85.76,1998,2,2,1,1337.22
11.97,2,0.034,13,127.04,2009,1,1,3,2890.19
14.43,2,0.108,2,159.35,1987,0,1,2,4106.38
14.62,2,0.064,3,150.23,2009,1,1,3,3962.62
15.0,0,0.083,6,170.27,1999,1,0,0,4459.05
14.75,0,0.042,3,220.18,1999,1,0,0,5423.6
13.2,0,0.138,14,159.85,2009,1,1,3,3838.27
10.01,2,0.055,6,125.72,1987,0,1,2,2420.94
12.18,0,0.102,13,111.27,2009,1,1,3,2614.19
12.34,2,0.085,6,145.17,2009,1,1,3,3344.33
13.52,0,0.066,10,167.92,1987,0,1,2,4076.94
9.37,2,0.031,6,154.88,2009,1,1,3,2871.93
14.28,0,0.079,6,141.66,2009,1,1,3,3710.49
8.57,0,0.112,10,111.78,1998,2,2,1,1808.35
11.96,2,0.05,13,147.06,2009,1,1,3,3297.14
12.2,3,0.067,6,161.51,2009,1,1,3,3646.72
12.96,0,0.064,6,189.35,1999,1,0,0,4388.07
13.61,0,0.024,15,158.23,2009,1,1,3,3899.56
13.25,1,0.039,8,144.34,2009,1,1,3,3533.9
11.16,3,0.087,0,178.04,2009,1,1,3,3750.6
8.94,2,0.083,5,82.09,1998,2,2,1,1285.77
13.95,0,0.055,3,190.17,1987,0,1,2,4628.81
13.16,1,0.142,9,142.18,2009,1,1,3,3469.66
11.75,2,0.043,10,105.44,1987,0,1,2,2397.77
14.69,0,0.076,4,171.16,1999,1,0,0,4407.9
11.38,0,0.12,14,149.29,2009,1,1,3,3211.85
14.59,0,0.052,5,154.95,1987,0,1,2,4053.82
10.08,0,0.026,13,98.23,1998,2,2,1,1872.35
16.05,2,0.133,3,170.26,1987,0,1,2,4697.11
13.68,0,0.024,13,138.77,2009,1,1,3,3516.86
9.96,1,0.19,9,109.74,1998,2,2,1,2080.79
11.99,2,0.183,5,159.66,2009,1,1,3,3562.91
7.27,2,0.025,0,129.68,1998,2,2,1,1882.37
14.26,1,0.112,8,147.57,2009,1,1,3,3826.56
18.0,2,0.095,0,233.52,1999,1,0,0,6432.28
14.2,0,0.049,5,162.54,1987,0,1,2,4119.73
12.42,1,0.061,9,164.19,2009,1,1,3,3751.21
15.05,0,0.055,13,149.42,1987,0,1,2,4044.46
14.78,0,0.119,10,152.48,1987,0,1,2,4044.94
12.51,0,0.015,6,157.5,2009,1,1,3,3635.72
9.54,2,0.04,13,106.83,1998,2,2,1,1926.2
8.16,1,0.025,9,104.51,1998,2,2,1,1567.08
13.33,0,0.053,7,103.88,2009,1,1,3,2723.71
13.33,0,0.129,6,144.62,2009,1,1,3,3557.11
9.29,0,0.05,10,116.73,1998,2,2,1,2073.22
10.55,1,0.072,8,111.63,1998,2,2,1,2254.13
16.34,0,0.027,6,179.16,1999,1,0,0,4944.18
8.04,0,0.014,3,145.35,1987,0,1,2,2377.27
13.07,0,0.088,6,121.25,2009,1,1,3,3019.58
14.85,0,0.07,5,169.28,1999,1,0,0,4404.72
12.46,0,0.042,13,146.24,2009,1,1,3,2401.99
14.47,0,0.17,6,147.45,2009,1,1,3,3872.32
13.51,0,0.082,6,142.16,2009,1,1,3,3547.98
9.02,2,0.032,6,104.6,1998,2,2,1,1763.22
9.57,2,0.031,3,122.46,1998,2,2,1,980.96
13.27,2,0.069,12,194.1,1987,0,1,2,4556.64
11.24,0,0.067,3,94.45,1998,2,2,1,2057.95
15.7,0,0.015,13,163.16,1999,1,0,0,4471.91
12.12,0,0.102,1,134.17,2009,1,1,3,3068.75
14.01,2,0.184,10,177.48,1999,1,0,0,4382.45
13.74,2,0.078,5,124.69,2009,1,1,3,3242.71
13.07,1,0.054,8,171.1,1987,0,1,2,4040.57
13.98,0,0.027,10,204.34,1987,0,1,2,4925.23
14.28,0,0.055,4,200.43,1987,0,1,2,4914.64
13.69,0,0.171,14,175.92,1999,1,0,0,4279.81
6.8,1,0.191,8,85.64,1998,2,2,1,875.08
12.52,0,0.011,4,126.79,2009,1,1,3,2964.71
8.03,2,0.076,14,77.05,1998,2,2,1,976.77
14.42,2,0.065,13,170.37,1999,1,0,0,4330.37
10.45,0,0.089,4,89.04,1998,2,2,1,972.72
9.47,0,0.052,3,137.5,2009,1,1,3,2537.93
11.11,0,0.138,0,152.91,2009,1,1,3,3224.02
16.29,0,0.098,5,200.39,1999,1,0,0,5366.59
13.28,1,0.055,9,135.31,2009,1,1,3,3354.83
13.68,0,0.018,0,163.02,1987,0,1,2,4012.35
13.28,2,0.035,0,188.91,1999,1,0,0,4451.41
11.89,1,0.156,9,131.49,2009,1,1,3,2963.71
17.68,0,0.049,0,152.4,1999,1,0,0,4699.08
15.56,0,0.153,3,171.92,1987,0,1,2,4619.83
12.8,2,0.022,3,145.28,2009,1,1,3,3450.78
13.92,2,0.054,3,181.48,1999,1,0,0,4443.6
12.3,0,0.008,6,157.24,2009,1,1,3,3582.28
13.88,2,0.035,6,124.77,2009,1,1,3,3275.64
10.11,0,0.053,7,88.91,1998,2,2,1,1690.08
10.94,0,0.026,5,119.27,1987,0,1,2,2499.11
15.89,0,0.171,14,168.67,1987,0,1,2,4627.99
13.99,1,0.083,8,145.92,2009,1,1,3,3733.52
13.51,0,0.099,13,157.57,2009,1,1,3,3863.1
8.99,2,0.041,15,101.94,1998,2,2,1,1702.62
10.42,0,0.039,6,132.7,2009,1,1,3,2655.46
9.45,0,0.094,3,162.28,1998,2,2,1,563.06
11.76,0,0.068,7,164.98,2009,1,1,3,3618.29
12.75,2,0.028,10,136.17,2009,1,1,3,3252.6
14.33,0,0.097,5,131.06,2009,1,1,3,3505.13
13.47,2,0.151,4,120.15,2009,1,1,3,3086.94
10.32,2,0.025,13,122.2,1987,0,1,2,2417.92
9.42,2,0.074,4,103.32,1998,2,2,1,1828.94
11.83,2,0.123,5,130.51,2009,1,1,3,4968.47
13.07,0,0.068,14,155.38,2009,1,1,3,3718.13
10.63,1,0.034,8,194.38,2009,1,1,3,3964.22
10.47,0,0.16,14,93.51,1999,1,0,0,5233.53
11.24,1,0.014,9,143.02,2009,1,1,3,3050.9
11.78,2,0.066,10,144.41,2009,1,1,3,3203.44
13.89,2,0.053,7,182.66,1999,1,0,0,4462.33
13.66,2,0.076,13,144.64,2009,1,1,3,3632.6
13.05,0,0.017,1,163.79,2009,1,1,3,3886.66
12.67,1,0.054,8,158.53,2009,1,1,3,3691.88
13.22,0,0.108,4,161.92,2009,1,1,3,3885.99
12.25,1,0.015,9,127.43,2009,1,1,3,2960.39
9.26,2,0.043,14,102.67,1998,2,2,1,1778.64
14.07,0,0.05,10,154.0,2009,1,1,3,3917.18
14.02,0,0.128,14,182.28,1999,1,0,0,4482.93
11.79,0,0.009,4,114.28,2009,1,1,3,2587.35
11.07,0,0.086,14,88.12,1998,2,2,1,1889.31
8.36,2,0.042,10,109.94,1998,2,2,1,1724.22
15.1,1,0.142,9,211.63,1999,1,0,0,5327.77
14.2,2,0.128,5,181.79,1987,0,1,2,4513.23
13.0,0,0.047,7,191.22,1999,1,0,0,4436.42
7.44,0,0.076,13,78.77,1998,2,2,1,877.75
13.34,2,0.03,3,160.5,2009,1,1,3,3884.64
12.89,0,0.107,6,153.05,2009,1,1,3,3630.18
12.57,0,0.152,3,156.22,2009,1,1,3,3622.6
14.62,0,0.033,6,147.64,2009,1,1,3,3909.34
10.17,0,0.005,13,149.66,2009,1,1,3,2947.09
12.69,1,0.172,11,135.49,2009,1,1,3,3225.11
10.34,0,0.142,3,119.07,1987,0,1,2,2358.07
8.9,0,0.108,13,149.8,2009,1,1,3,2660.66
16.35,0,0.08,0,202.49,1999,1,0,0,5422.91
17.84,0,0.037,14,148.23,1987,0,1,2,4650.04
11.35,0,0.027,4,119.64,1998,2,2,1,1011.63
16.64,2,0.094,3,194.6,1999,1,0,0,5327.33
11.47,1,0.09,8,157.41,2009,1,1,3,3397.82
13.53,2,0.048,13,193.39,1987,0,1,2,4599.89
17.16,2,0.036,3,167.49,1999,1,0,0,4891.32
14.76,0,0.011,10,167.31,1999,1,0,0,4344.66
14.68,0,0.063,10,115.49,2009,1,1,3,3266.3
13.91,0,0.092,6,175.26,1999,1,0,0,4313.99
13.28,0,0.072,13,208.64,1987,0,1,2,4854.85
10.14,0,0.01,3,95.25,1998,2,2,1,1826.77
11.07,0,0.067,4,125.2,2009,1,1,3,2648.73
12.64,0,0.12,14,103.88,2009,1,1,3,2567.56
9.52,0,0.022,0,154.55,2009,1,1,3,2899.65
12.76,0,0.036,14,136.48,2009,1,1,3,3262.43
11.05,0,0.081,3,119.87,2009,1,1,3,2535.28
13.88,2,0.014,3,215.19,1999,1,0,0,5126.13
12.7,0,0.038,6,170.48,2009,1,1,3,3944.7
7.6,2,0.021,5,175.03,2009,1,1,3,2885.13
10.77,0,0.07,15,107.46,1998,2,2,1,2217.81
11.3,1,0.077,9,166.76,2009,1,1,3,3551.79
10.94,2,0.154,6,87.18,1998,2,2,1,1842.65
12.39,2,0.055,3,114.62,2009,1,1,3,2730.21
16.12,0,0.097,4,160.18,1987,0,1,2,4505.81
13.2,0,0.129,13,119.89,2009,1,1,3,3022.29
8.52,0,0.055,14,135.91,1998,2,2,1,2290.82
12.79,1,0.015,9,150.11,2009,1,1,3,3547.77
14.34,1,0.026,8,162.64,1987,0,1,2,4153.3
13.66,0,0.162,13,168.46,1987,0,1,2,4119.22
12.28,2,0.171,0,141.96,2009,1,1,3,3265.24
12.49,2,0.047,6,124.68,2009,1,1,3,2958.3
11.56,0,0.188,6,132.58,2009,1,1,3,2909.79
12.0,1,0.149,8,106.22,1987,0,1,2,2470.78
12.55,1,0.162,9,157.6,2009,1,1,3,3805.39
13.05,2,0.055,4,165.89,2009,1,1,3,3929.68
11.08,1,0.015,9,143.99,2009,1,1,3,3034.97
13.56,0,0.027,5,151.12,2009,1,1,3,3741.07
14.55,2,0.049,13,203.96,1999,1,0,0,5046.33
14.21,0,0.142,6,152.13,2009,1,1,3,3909.55
14.9,0,0.05,13,199.95,1999,1,0,0,5043.15
9.02,0,0.108,13,106.93,1998,2,2,1,1812.78
12.86,0,0.062,6,139.32,2009,1,1,3,3341.99
15.57,1,0.173,8,157.75,1999,1,0,0,4330.81
15.16,0,0.012,3,158.13,1999,1,0,0,4246.67
11.22,0,0.027,10,144.32,2009,1,1,3,3075.12
11.96,2,0.077,1,153.4,2009,1,1,3,3428.18
16.53,0,0.042,0,181.12,1999,1,0,0,5027.6
13.04,0,0.172,1,154.12,2009,1,1,3,3686.22
14.67,2,0.072,3,150.17,2009,1,1,3,3973.91
13.61,0,0.036,13,136.92,2009,1,1,3,3462.97
13.62,2,0.108,6,179.95,1999,1,0,0,4345.02
12.04,0,0.013,4,101.35,1987,0,1,2,2380.12
11.69,1,0.142,9,115.05,2009,1,1,3,2580.96
9.92,0,0.031,6,153.3,2009,1,1,3,2964.44
12.18,0,0.017,6,168.17,2009,1,1,3,3778.49
10.42,1,0.091,8,155.82,2009,1,1,3,3128.43
16.52,2,0.121,13,111.49,2009,1,1,3,3599.12
14.15,0,0.014,6,169.94,1999,1,0,0,4260.86
12.17,0,0.022,0,132.58,2009,1,1,3,3048.81
13.23,0,0.019,5,175.13,1987,0,1,2,4158.06
11.55,0,0.07,13,137.99,2009,1,1,3,3019.18
11.71,1,0.061,8,165.52,2009,1,1,3,3617.53
9.11,1,0.054,9,123.37,1998,2,2,1,2167.55
13.46,2,0.161,13,188.36,1999,1,0,0,4480.26
12.52,2,0.119,6,105.32,1999,1,0,0,6104.19
16.67,2,0.033,6,233.57,1999,1,0,0,6132.54
14.82,0,0.072,2,178.16,1987,0,1,2,4579.88
11.09,0,0.158,14,153.24,2009,1,1,3,3227.98
11.72,0,0.057,4,155.53,2009,1,1,3,3415.93
12.0,0,0.097,13,157.77,2009,1,1,3,3524.53
14.51,2,0.09,13,189.42,1987,0,1,2,4739.56
11.58,1,0.09,9,123.81,2009,1,1,3,2735.03
10.91,0,0.099,0,109.32,1998,2,2,1,2287.11
14.88,0,0.292,4,186.77,1987,0,1,2,4769.76
11.07,1,0.031,11,136.57,2009,1,1,3,2882.67
10.92,1,0.087,9,116.87,1998,2,2,1,2038.64
14.79,1,0.144,8,128.07,2009,1,1,3,3547.76
12.7,2,0.076,10,107.86,2009,1,1,3,2663.33
12.1,1,0.057,11,201.72,1999,1,0,0,4446.42
12.42,0,0.119,14,168.13,2009,1,1,3,3833.04
10.19,2,0.129,4,115.6,1998,2,2,1,2254.59
11.9,0,0.067,0,158.76,2009,1,1,3,3523.96
9.46,2,0.119,0,73.87,1998,2,2,1,1234.6
12.52,0,0.142,13,158.05,2009,1,1,3,3649.03
14.47,0,0.033,6,181.67,1987,0,1,2,4571.91
11.18,1,0.107,9,100.57,1998,2,2,1,2170.67
11.94,1,0.138,9,176.77,2009,1,1,3,3900.37
11.07,0,0.128,10,108.41,1987,0,1,2,2305.71
11.16,0,0.014,1,162.72,2009,1,1,3,3436.33
15.6,0,0.128,10,142.9,1987,0,1,2,4034.74
17.44,1,0.094,11,181.24,1999,1,0,0,5235.95
13.64,0,0.021,5,135.83,2009,1,1,3,3446.4
12.55,1,0.102,9,140.58,2009,1,1,3,3297.81
11.65,0,0.035,14,153.25,2009,1,1,3,3353.21
8.19,1,0.049,8,137.13,1998,2,2,1,2241.31
13.82,1,0.104,9,197.84,1987,0,1,2,4757.76
12.51,0,0.066,14,173.85,2009,1,1,3,3969.38
14.08,0,0.046,0,147.01,2009,1,1,3,3775.5
11.42,0,0.034,10,156.9,2009,1,1,3,3376.55
12.98,1,0.123,8,129.04,2009,1,1,3,3159.82
9.65,0,0.06,4,109.18,1998,2,2,1,2001.26
12.56,0,0.092,13,161.24,2009,1,1,3,5064.03
11.48,2,0.025,0,159.46,2009,1,1,3,3441.95
12.05,0,0.041,4,143.47,2009,1,1,3,3245.23
11.9,1,0.151,11,207.46,1987,0,1,2,4519.09
14.37,0,0.154,4,126.74,2009,1,1,3,3426.76
14.05,0,0.191,13,130.02,2009,1,1,3,3420.56
10.52,0,0.079,3,181.03,2009,1,1,3,5086.07
9.29,1,0.034,9,127.26,1998,2,2,1,2288.48
9.11,0,0.022,14,97.82,1998,2,2,1,1646.53
14.88,0,0.026,3,139.44,2009,1,1,3,3801.97
15.47,0,0.159,6,180.54,1987,0,1,2,4775.21
10.36,2,0.021,10,137.03,2009,1,1,3,2729.96
14.83,0,0.009,6,161.92,1999,1,0,0,4249.83
10.77,1,0.081,8,139.28,2009,1,1,3,2870.0
12.8,0,0.085,1,139.4,2009,1,1,3,3518.98
